,0,1,2,3,4,5,6,7,8,9
505_rural,-0.06443037,-0.81849366,-0.73086494,0.22501647,0.92792994,0.95342463,0.23681259,0.8600626,-0.5484703,-0.5412947
505_town,-0.2104993,0.45655942,-1.3293785,0.5917716,0.8616702,0.36007047,-0.9930005,0.6469468,0.38520885,-0.3535258
508_city,0.44583505,-0.59434205,1.2183309,0.12822336,0.08466968,-0.038550153,0.107799925,0.37507537,0.35254627,0.10541852
508_rural,0.21244541,-0.48704046,0.4190878,-0.031206261,0.26901758,0.69702315,-0.38312134,0.2701844,1.2039464,-1.5754415
508_town,-0.76750135,0.04486781,0.6822179,-0.395531,0.73680204,-1.2518078,-0.53305817,0.3638122,0.5096447,-0.76344377
514_city,-0.7612819,-1.0656618,0.48902103,0.6842511,-0.07574617,-0.450025,-0.013591009,0.26319608,-0.6634006,-0.036783416
514_rural,-0.7979326,0.20394793,-2.2039149,0.8695162,0.6578455,-0.7617681,0.3095565,0.5327945,-0.9214779,-2.0810673
514_town,-0.95692575,0.23947147,-0.53232795,0.97787195,0.94765794,0.57875735,-1.4218185,0.2509124,0.41505238,0.028774675
516_city,0.08548146,-0.9512968,1.4747914,0.71142274,0.04814086,-0.2093196,-0.1523093,0.25543165,0.637725,1.0866603
516_rural,0.11707515,-0.0012194706,0.85611176,-0.07698369,1.3398138,1.3101373,-0.6032637,1.1157887,-0.34402367,-1.1468453
516_town,0.005252247,0.3152822,0.36470675,0.32926184,1.0581042,0.16642915,-1.2546858,0.82432544,1.2595835,0.025050556
519_city,-0.40142426,-1.4247662,-0.06916379,0.20374775,0.17709683,0.5452073,0.08219899,-0.39987323,0.53367853,0.0052016904
519_rural,-1.2072827,-1.2870566,-1.4837589,-0.08627601,0.75063556,-0.6819713,0.8938043,0.1371588,-0.14703393,-2.0280876
519_town,-0.23146191,-1.037684,-0.08971844,0.069453634,1.6766744,2.5506444,-1.657518,0.9201512,0.93563825,0.7135488
523_city,0.5573929,-1.658888,0.4212199,-0.50340444,0.72643596,1.612988,0.08322164,0.541106,1.1987524,1.0463034
523_rural,-0.48116893,-0.078257926,-2.2038953,0.72261554,-0.8790044,-3.104781,2.2015462,-0.036634378,-0.7887827,-2.5716698
523_town,-1.1965486,-0.108140185,-2.271092,0.3711936,-0.13665092,-2.2162554,0.29863864,-0.011969404,0.27476138,-1.5793082
525_city,0.0789357,-1.3491607,0.2696049,-0.44894174,-0.24551393,-0.82115996,0.9979168,-0.19026326,1.1688207,0.5501222
525_rural,0.06966263,-0.85049325,-0.2895395,-0.26610973,0.73928547,0.08912679,0.39088404,1.0089693,0.22652574,-0.59728837
525_town,-0.6249888,-0.19062944,0.11941136,-0.36070648,0.96382946,-1.3953707,-0.0006803317,0.56848866,0.83027446,0.55085367
526_city,0.1432482,-1.4319,0.71984464,0.2499554,-0.018961877,0.47127166,0.5454628,0.4075772,0.050501987,0.73650056
526_rural,-0.054319467,-0.6407988,0.008428396,0.2502638,0.60901994,0.24442661,0.22166376,1.0099636,-0.34013918,-0.7565064
526_town,0.043417323,0.03292196,0.048146624,0.79126495,0.7580693,0.3979359,-1.162849,0.67349476,1.154416,0.50016844
527_city,0.20705417,-0.78906447,1.277215,-0.45493913,0.17725621,-0.037563376,0.370751,0.06218243,0.7564195,0.7795886
527_rural,1.1330949,-0.7134567,-0.41532886,-0.40867385,0.6220927,1.6305723,0.30133,1.2960422,0.29901698,-0.3483507
527_town,-0.30632463,-0.039933737,-0.6119786,0.012922939,0.80521756,-0.333985,-0.36645645,0.6920193,0.16815165,0.4633985
533_city,0.89180017,-1.3915466,1.124122,0.31843925,0.5163277,1.1564474,0.19241016,1.1035914,1.2677392,0.5806275
533_rural,-0.5619918,0.62123066,-1.545099,0.8552072,-1.1982484,-2.7334695,0.7457577,-0.008502282,-0.6357478,-2.3773942
533_town,0.0786256,-0.7003017,-0.1794212,-0.76841116,1.1913708,0.9717715,-0.7349819,0.9967512,0.82625943,0.45875147
534_city,0.8442604,-0.67156434,1.6032461,1.1005905,-0.4323412,0.0036177824,-0.071504876,0.40384406,0.041758593,1.6223513
534_rural,0.67626643,-0.6333531,-0.87676936,-0.119380265,0.8818016,1.1188262,0.25416833,1.2409838,0.24327308,-0.29749662
534_town,-0.7514476,-0.049580865,-0.47650465,0.39309382,1.2596145,-0.6538727,-1.0190573,1.0329825,0.893353,0.2662857
535_city,-0.39528957,-0.9029147,0.403021,0.449852,-0.026426246,0.47194508,-0.45793745,0.43512076,-0.2968336,1.0751778
535_rural,-0.36561543,-1.2025412,-1.1719563,-0.2796502,0.9360738,3.7620854,-0.65122384,0.60922116,-0.4437046,1.1386114
535_town,0.7121714,-1.4772502,-0.14198002,0.44893774,3.1278799,8.1503315,-2.1933,1.2399027,0.38431025,4.68296
53_city,-0.46064466,-0.46379313,0.009505004,0.24518083,0.5414807,-1.0377609,0.58597505,0.92240554,-0.27429676,1.6617309
53_rural,0.07382195,0.2177764,-2.456617,0.10817456,-0.3616243,-2.8312542,1.6526626,0.5127149,-0.45629764,-0.9272999
53_town,0.34073457,0.3420321,-0.2820401,0.03373125,1.2047905,-0.39704132,0.103789695,0.69335985,1.2434728,1.913592
544_city,0.07368373,-1.222983,2.2418435,-0.03269288,1.9772184,1.7441041,-0.8344224,1.1417117,0.7902131,1.3548014
544_rural,-0.0070282333,-1.0306747,0.5003314,0.59036595,1.4311358,2.1996117,-0.77162737,1.3358855,0.4866575,-0.33403832
544_town,-0.28852513,-0.6376681,0.09981378,0.33429432,2.273512,1.4017024,-1.4958762,1.5058402,1.1365337,0.53426707
549_city,0.21666053,-1.3999088,1.834119,0.6731562,0.11089877,0.089290276,0.69998646,0.81175095,-0.27417612,0.830582
549_rural,-0.2572738,-0.92279035,-0.5996159,-0.18797608,0.8722541,0.31748703,0.22075804,0.897422,-0.69684184,-0.87472343
549_town,0.47414687,0.38635132,-1.0395142,0.58557963,0.91426295,1.2003673,-1.5536548,0.86798006,0.9568749,0.84885174
55_city,0.3026608,-0.6591984,1.4906197,-0.56709796,0.37144512,-1.089016,0.68910056,1.0204438,0.04084527,1.5076405
55_rural,-0.2164044,-0.23633878,-0.93665427,-0.45309168,0.64763093,-1.5923053,0.9255446,0.746737,0.41992974,-0.65952635
55_town,0.0066364305,0.5912947,0.084026396,-0.8564069,1.25645,-1.59345,-0.20340048,1.0006281,0.5757774,0.92828697
563_city,0.3867717,-0.89568204,0.8277726,0.6679874,-0.31185055,1.2051739,0.14340134,0.331773,-0.42344692,0.7377324
563_rural,-0.5386479,-0.54305595,-0.74734706,1.1639227,0.65839815,0.71911186,0.06985002,0.65891904,-1.012281,-0.52705586
563_town,-0.042195473,0.0911238,-0.22435725,0.6334605,0.4129093,0.9398039,-1.186876,0.25610447,0.6367461,1.0756547
567_city,0.21367536,-1.1095177,0.18456429,0.5834891,-0.68685174,0.202611,0.4004564,-0.0770171,-0.31003854,0.056130465
567_rural,-0.41189516,-0.8629039,-1.0660948,0.7256677,0.7147855,1.1711297,0.34121403,0.45836416,-0.7337243,-0.01042159
567_town,-0.5371419,-0.18117668,-0.84542286,1.0042084,0.710169,0.45403236,-0.70611155,-0.00513699,0.48298505,0.15216295
56_city,-0.12752119,-0.32328156,2.3740845,-0.45855072,0.42667255,-1.7355053,0.052196335,0.7124349,0.09345977,1.9220637
56_rural,0.63675064,0.13738072,-0.2769247,0.10314467,0.67224145,-1.0045356,0.73967475,1.4061264,-0.35841283,0.05319155
56_town,-0.18348849,0.24894504,0.5965956,-0.24516997,1.208904,-1.2178369,-0.587734,0.91890067,0.6883482,1.2059346
573_city,-0.76250124,-1.5139091,0.008448783,1.0483483,-0.75348383,-1.1941315,1.0491344,-0.2884584,-0.7066678,0.08133848
573_rural,-0.3212513,-0.48165682,-1.5104742,0.7845909,-0.007715954,-0.2835183,0.82701194,0.6386823,-0.8497206,-1.1768783
573_town,-0.11197816,-0.085293084,-0.72090507,1.3574419,-0.03176569,0.9953263,-0.72678727,0.12441738,0.15802845,1.0254853
575_city,0.9373863,-0.7620442,1.1559782,0.11422286,-0.08596591,0.23571655,0.35374346,0.58648187,0.38934362,0.7499064
575_rural,0.49743077,-0.22738206,-0.16628784,0.30621076,0.6488405,0.43730783,0.13465948,1.4344176,-0.5048485,-0.56994396
575_town,0.4819988,0.34126687,0.15897183,0.6683272,0.50274223,0.28740543,-0.8054347,0.63810533,0.59642345,0.38958788
577_city,-0.40685594,-1.0870228,1.7178006,0.35020068,0.34444782,-0.18830732,-0.14851876,0.45055512,-0.08936794,0.21971081
577_rural,0.32953876,-0.8059959,0.28029698,-0.14875863,1.3500361,1.3400649,-0.13411964,1.1640615,-0.0026390082,-0.028790453
577_town,-0.12555388,-0.16208518,0.74207354,0.5163165,1.5862486,0.2076162,-1.2736722,1.437636,0.6584586,1.3111222
579_city,-0.17821722,-0.8943545,1.0500478,0.6136606,0.005213924,0.10116459,0.43932924,0.3982229,-0.9831948,0.54427147
579_rural,-0.23212719,-0.7484282,-0.73530465,0.40466985,0.449482,0.97083974,0.04618242,0.47513223,-0.54102385,-0.29975078
579_town,0.12894379,-0.36629212,-0.7965902,0.8858352,0.5316789,1.8975986,-1.1920459,0.30490476,0.73345244,1.5814637
57_city,0.43516415,-0.32214865,0.5579196,-0.43025622,0.35630268,-1.6311299,1.0003393,1.2831514,-0.15805948,0.96345186
57_rural,0.19884446,-0.5381736,0.062892444,0.019584332,0.9491169,-1.2317392,0.9196303,1.4905951,-0.1193499,0.08246924
57_town,-0.099870324,0.42418897,0.53888166,0.085000426,1.2054418,-1.5091429,-0.15481435,1.1345882,0.7216053,1.1467195
583_city,-0.16718632,-0.8841991,-0.8897349,0.5993872,-0.6366523,0.41423807,0.32051924,-0.09691838,-0.9654694,0.35604113
583_town,-0.24083652,-1.3655424,-1.3944347,0.25532764,0.18235053,1.2478839,-0.109048426,-0.62499774,-0.0112141855,0.6412244
584_city,-0.7109365,-1.0155056,-0.34422398,0.9434058,-0.80198,-0.7922288,0.25052342,-0.42502645,-0.37936503,-0.4828626
584_rural,0.531382,-1.6794379,2.1181648,0.26121405,2.6551883,6.1190295,-2.6921618,1.9151795,0.892336,3.0714521
584_town,-0.18896188,-1.2272725,-0.5573429,1.4568579,0.32271934,2.1111555,-0.70229757,0.45712608,0.36413848,1.042414
585_city,0.65254116,-1.2532353,0.9643732,0.41340977,0.6335096,2.1490645,-0.54453325,0.94452685,0.2273168,1.7948256
585_rural,-0.2702005,-0.62508076,0.0029277068,0.61684644,0.71412593,0.5764316,0.056118228,1.0730398,-1.1527705,-0.23899479
585_town,-0.1607511,-0.045212198,-0.88522947,0.93104637,-0.09183385,0.31912875,-0.5582432,-0.123724654,0.19069514,0.10155728
588_city,0.0521943,-1.2406965,0.89634424,0.9181786,-0.30507344,0.50960135,0.3913639,0.1888219,-0.046601642,0.42316586
588_rural,0.21111372,-1.6833662,-0.32029834,0.47513425,1.2732941,3.5350945,-1.1778841,1.2693701,-0.29213375,1.1653953
588_town,-0.41340244,-0.54954576,-0.19211625,1.4646295,1.2971178,2.427881,-1.2093918,0.25885722,0.20830911,1.9751835
589_city,-1.248341,-0.19504853,-0.7401259,0.19984923,-1.2340058,-4.024385,1.5958077,-0.75002855,-1.4640527,-2.616204
589_rural,-1.0474575,-0.24024731,-1.3304082,0.675458,-0.7168738,-1.4801762,0.83497554,0.05373665,-0.9039612,-1.7668757
589_town,-0.7604484,-0.60420287,-1.087598,0.81765735,-0.18203308,-0.072141685,-0.34252325,0.071640484,-0.10194251,-0.25305173
593_city,-0.15563664,-1.1628277,1.4777919,-0.059644435,0.36898395,0.3014984,-0.18095674,0.19887394,0.036232192,-0.2693146
593_rural,0.21428403,-0.73552734,-0.026084367,-0.47104964,0.92987716,2.1409469,-0.0033558735,0.027893908,0.37591395,0.21190335
593_town,-0.72255456,0.2920169,-0.835092,0.89450943,-0.175537,-0.7336627,-0.64655787,-0.48457456,0.083057165,-1.284103
594_city,0.17280675,-1.142273,1.8463333,1.1745846,-0.2258452,1.829969,-0.9995788,0.288083,-0.0600413,0.68892395
594_rural,0.48109502,-1.3991288,-0.27370784,1.3283337,0.99374604,4.4205103,-1.1864398,1.7475638,-1.496091,0.8568302
594_town,0.19728561,-1.7236764,-0.7222004,1.006493,1.746531,4.0599413,-2.068379,1.3879316,0.5680937,2.8397963
595_city,0.2912247,-1.545104,0.468685,0.4529393,0.026726514,2.3917012,-0.83281416,0.06521531,0.10232552,1.429461
595_rural,0.3368466,0.14849004,-0.77572787,0.55087316,-0.09748898,-0.11459336,0.3034971,0.48757127,-1.3035206,-1.5089587
595_town,-0.8887441,-0.52599347,-1.6505939,1.7765752,-0.2479579,-0.82951844,-0.21775633,0.36200112,-0.3842846,-0.20042612
597_city,-0.040501267,-2.054669,1.4472286,0.70376885,0.7517468,1.6352136,-0.87028456,0.8334553,0.45356163,1.6108332
597_rural,-0.8317359,-0.52007174,-0.6468431,0.7448729,-0.36299065,-1.3178285,0.36563665,0.37003115,-0.84907895,-2.1040258
597_town,0.037797146,-0.48145616,0.16674362,0.57531923,0.75290954,2.3494651,-1.8265102,0.2573774,0.6826007,0.80404156
598_city,-0.6025882,-0.15394184,-0.43487108,0.55921775,-0.39319724,-1.5848862,0.5519669,0.15867308,-0.17741223,-1.6109285
598_rural,-0.5251079,-0.6983112,-0.8026539,1.171377,0.009601541,-0.16077942,0.32664514,0.13418056,-0.44443575,-1.5839875
598_town,-0.6823561,0.17638361,-2.003202,0.41173795,-0.4471686,-1.4468073,0.1029469,-0.5796109,0.21487795,-1.8217899
599_city,-1.1529385,-0.716076,-1.5632937,1.3693869,-1.7408265,-2.456792,1.3135594,-0.69153064,-1.416662,-1.9040035
599_rural,-1.7275069,0.49967247,-4.370882,1.4188277,-2.8509781,-5.09312,2.9102774,-1.2474183,-2.2331624,-5.219216
599_town,-0.6548887,-0.08471989,-1.8213812,1.6230936,-0.35385185,-0.5759639,0.3399135,0.008834979,-0.6436279,-1.130526
59_city,0.955697,-0.3989333,1.0303328,0.08446109,-0.25009343,-1.5122443,1.0854627,0.85718644,0.38396254,1.4186151
59_rural,0.7450404,-0.024406139,-0.25974488,-0.15818161,0.7709701,-0.8050464,0.7821322,1.7818487,-0.37217787,0.6586838
59_town,0.37967798,0.8430785,-0.5223514,0.14756723,0.3142824,-2.659114,0.46917725,0.5083067,0.91901827,0.481234
615_city,-0.74208605,0.20541827,-1.1336977,1.1846066,-1.387714,-3.2359076,1.2135955,-0.16325669,-0.9816242,-2.8028529
615_rural,0.08465991,-0.044416856,0.2671484,-0.006342831,0.5918632,0.24161294,0.03432919,0.59404737,-0.488463,-0.14146517
615_town,0.15522255,-0.14352496,1.280977,0.48264217,0.67863643,0.7077249,-0.77659684,1.1730899,0.19761747,0.44576898
616_city,0.04937627,-0.7581313,1.3879414,0.7248847,-0.09417222,0.672243,-0.66345346,0.17466202,0.47575462,0.848361
616_rural,-0.47090548,-1.0193949,-0.81508267,0.7591813,0.8480827,-0.027686562,0.8254383,0.6126286,-0.1995013,-1.0165412
616_town,-0.40137312,-0.22846082,-0.52115035,0.18086125,0.3746653,-0.07914445,-0.6814123,0.5566926,0.090543576,0.8285118
628_city,-0.16321772,-0.88220936,1.2517543,0.16283593,0.27680314,0.46883824,-0.49820924,0.3497954,-0.1789646,1.3545196
628_rural,-0.03987252,-0.9086473,-1.129635,-0.30421937,0.7113996,1.2920139,0.065549344,0.6898669,-0.40895262,-0.47014427
628_town,-0.5739463,-0.053679433,-1.0427505,0.6209093,0.4582251,0.34027627,-1.0861028,0.14580709,0.6497649,0.91537994
634_city,-0.81779796,-2.0223584,1.2166904,0.21087936,1.2781624,0.058953267,-0.45109904,0.8720704,0.7063734,1.3891242
634_rural,0.35460407,-1.7697668,1.5222268,-0.49831012,3.2963467,4.562079,-1.2567191,2.1260364,1.3406659,2.2410536
634_town,-0.74557126,-1.154104,-0.5857487,-0.34702405,1.5989592,0.70551836,-1.269742,0.78201747,0.84916884,0.89181465
637_city,-0.47658122,-1.2166362,2.3442879,-0.10459897,1.3776399,0.28219154,-1.0877521,0.748468,0.9197313,2.0361722
637_rural,-0.72571003,-1.1857959,-0.69731003,-0.36397478,0.5289922,-0.47102535,0.48628327,0.21227056,-0.048159827,-1.9809971
637_town,-0.3113735,-1.1988136,-0.49007198,-0.7160376,1.5975331,1.3464669,-1.0964282,0.22724353,2.0281374,0.7790734
643_city,-0.49251914,-0.7090481,-1.0725586,0.79856884,-0.67415243,-2.1324844,0.9106497,-0.17002045,-0.061773527,-1.869044
643_rural,-0.16504933,-0.5484607,-0.5992799,0.62599456,0.47455996,-0.9622896,0.69439274,0.83874846,0.26580507,-2.2007723
643_town,-0.5441605,-0.87288517,-1.8565636,0.27645734,0.30676985,-0.074545264,-0.13832597,0.52211076,0.5562264,-0.9648357
645_city,-0.37563315,0.14640069,2.4666412,0.11190602,0.22092028,-2.0159154,0.062133666,0.2464301,-0.1496507,0.4896785
645_rural,-0.4326014,-0.16240127,-2.4307482,0.5879433,-0.7887353,-1.2208487,1.301625,-0.40993315,-1.1911143,-2.092891
645_town,0.36864766,-0.6790855,1.5163084,-0.21613774,2.1892786,2.4079907,-1.8568199,1.5507712,0.91191757,2.2478929
649_city,-0.17351015,-1.0991423,-0.83667237,-0.115311705,0.8400017,2.190802,-0.41946548,0.42269683,0.29329976,0.6360569
649_rural,-0.76319313,-0.6097829,-1.5021514,0.25113118,0.16874936,-0.66669464,0.61282825,-0.18107781,-0.6749045,-1.2477871
64_city,-0.4335959,-0.69169986,0.99623585,-1.1423749,0.03067668,-1.6782004,1.5271803,0.39233372,-0.7639781,0.83932
64_rural,0.3517353,-0.82092136,-2.2271328,-0.4086985,-0.05549841,-0.36322838,1.651813,0.66087085,0.07256473,0.03807447
64_town,-0.76624477,-0.024181224,-1.5152867,0.35915637,-0.36321142,-2.3944829,0.45395347,-0.5181361,1.2262545,1.5482618
653_city,-0.0035328683,-1.2620162,0.42745832,0.6584134,-0.043907195,-0.30378288,0.49059093,0.3487212,0.27782148,-0.5464831
653_rural,-0.1346916,-1.0215329,-0.8878121,0.4807906,0.027384643,-0.3033742,0.86123776,0.5379469,-0.12844336,-0.85794115
653_town,-0.25233972,-0.5432133,-0.8364802,0.6233493,0.46458066,-0.39059594,-0.0117561435,0.36771515,1.0732837,-0.31829515
657_city,-0.99080175,-1.2957746,0.21631765,0.9689493,-0.17488787,-0.4762858,0.7906715,-0.44841576,-0.5330261,-0.049503192
657_rural,-0.6816595,-1.1494396,-1.7343616,0.5442411,-1.0071827,-0.9715719,1.6727661,-0.56074756,-0.9143916,-2.6742702
657_town,-0.545456,-0.33962283,-2.0858843,0.51801264,-0.20199277,-0.7065329,-0.121256895,-0.42957106,0.73814905,-0.56286114
658_city,-1.2168907,-1.040583,-0.7999955,-0.2215014,-0.8588447,-1.3230968,0.59605926,-0.7571391,-0.39699534,-0.70772994
658_rural,-0.10329167,-0.7341423,-1.7518653,-0.025974564,-0.098438546,0.9844567,0.057380974,0.076635085,-0.27907634,-0.28912526
658_town,-0.39272228,-1.2802852,-0.92696285,-0.032060944,0.8879315,2.9813106,-1.1921431,-0.1877927,0.7673397,0.49108365
65_city,-0.10616578,-1.2055238,-0.09998802,-0.6290329,-0.08775554,-0.7341244,1.0042846,0.17460185,-0.1621409,1.4980127
65_rural,-0.05396331,-0.41960976,-1.0466474,-0.4955082,0.9266226,1.2544613,0.21363275,1.1993904,-0.6634428,1.5536754
65_town,-0.24487293,0.69210774,0.11477316,-0.84576744,1.2935398,-1.4526267,-0.13003705,0.7100075,0.3710676,1.2606695
666_city,-0.4521511,-2.4129486,-0.4773355,-0.55748487,0.31995595,3.1712325,-0.84386873,-0.7062986,-0.40132493,2.570329
666_rural,0.34254152,-0.9228554,-1.580939,-0.108841285,0.6978639,3.6713104,0.08028392,-0.3092179,0.10491648,0.15154243
666_town,-0.20655093,-1.2276484,-0.40716648,-1.3811338,1.6391987,4.5823236,-2.239343,-0.81046784,0.4274582,2.9769988
668_city,0.36077842,-1.3207351,0.6902419,0.10811111,0.49537724,0.9832179,-0.31760916,0.6610087,0.49411675,0.7403475
668_rural,-1.1902128,-1.0529109,-0.6403003,-0.10234981,0.554676,0.33899298,0.19879557,-0.46026278,-0.06125917,-1.1600379
668_town,-0.3923942,-0.06470263,-1.6782409,0.6358141,-0.5018611,-0.5789153,-0.16829093,-0.2518767,0.076340295,-0.39400867
669_city,0.5525305,-3.1984239,0.19703276,-0.21801998,2.582524,8.186221,-2.3180125,0.70277476,0.9295796,4.3680243
669_rural,0.32512584,-1.2492759,-1.2221166,0.39667103,1.3481529,3.8281772,-0.83496386,0.089093894,-0.511778,1.0972536
669_town,-0.38998613,0.3700283,-2.0090537,-0.06172576,-0.94510233,-2.0644407,0.6573352,-0.4125433,-1.0299046,-1.1585814
66_city,-0.0047637443,0.94242346,-0.05594639,-0.6038398,-0.8062016,-3.7378223,1.2287602,-0.0221885,-0.85165215,0.5165731
66_town,-0.1202653,0.81323034,-2.0864213,-1.0658984,-0.98561305,-3.4277773,1.3797325,-0.3619125,-0.9571321,-0.5212823
675_city,0.41862455,-1.8278208,1.1240928,0.59560627,2.5215805,7.132553,-2.6853042,2.0959506,0.802212,2.983826
675_town,-0.9750389,-0.6837161,-4.0140047,0.79445714,-1.2020172,-0.95797116,1.5909835,-0.86391187,-1.0814912,-2.8965304
677_city,-0.10760757,-0.34058705,0.7549904,-0.5129366,0.27762753,0.46210983,-0.2440397,-0.39155254,-0.27379212,0.52401084
677_rural,0.41755313,0.32378367,-0.29733443,-0.48170403,0.06874571,0.4046083,0.06283909,0.0049577192,-0.33374804,-0.15954414
677_town,-0.28368044,0.5726064,-1.4055364,-0.36412355,-0.94824576,-1.8025593,0.48932475,-0.99822915,-0.23992662,-1.0456953
678_city,0.72597474,-1.7492232,0.9972467,0.14481802,2.463984,7.166208,-2.7151248,1.6929435,0.66577053,3.93103
678_rural,-0.80864036,0.34968394,-2.8936589,0.24616659,-1.5780164,-2.6901708,1.6797123,-0.83090705,-1.2982993,-2.490299
678_town,-0.29678017,0.15738633,-1.1614071,-0.01527941,-0.7703637,-1.6156715,0.5504291,-0.75319976,0.21972893,-1.3430037
679_city,-0.7970237,-2.0147624,0.828572,-0.6124409,0.67380595,1.5648425,0.005555102,-0.48694918,0.57981324,1.1252431
679_town,-1.0307192,-0.23888862,-2.554516,0.21879977,-1.053705,-2.9303253,1.6336385,-1.0532503,-0.088722095,-2.0617256
686_city,-0.33433777,-0.71782273,0.57628405,0.44033062,-0.47523406,0.7651723,-0.8043739,-0.12153088,-0.86260426,1.0460639
686_rural,-0.57968694,-0.60510975,-1.7388372,0.28716418,-0.08625626,0.43157497,0.29427063,-0.34997058,-0.91990787,-1.610998
686_town,-0.46906248,-0.1382905,-0.6658854,0.011742473,0.26233503,0.5500577,-1.0017959,-0.3646654,0.35974738,0.26999
687_city,-0.10871529,-1.1182387,1.1944551,-0.105492786,0.19264685,1.7988658,-0.8030952,-0.017324086,-0.8475293,1.4604875
687_rural,-0.20322284,-0.43143806,-0.50971484,-0.6658158,-0.4311394,1.4408094,-0.087332904,-0.26740316,-0.6378523,-0.9344506
687_town,-0.00018379994,-0.044274136,-1.4545826,0.70707756,0.27311605,1.9525914,-1.3230853,-0.30644336,-0.04930251,1.414325
68_city,-0.14623545,-0.37693968,1.2495089,-0.9919481,0.16836368,-0.4335278,0.07896152,0.37606427,-0.25379798,2.552542
68_town,0.0048216805,0.34520888,0.010273472,-0.20982905,0.78160685,0.6876014,-0.61214036,0.055005565,0.22764443,1.4034806
695_city,-0.16806579,0.74324423,2.9107945,-0.05115894,0.31132272,-1.765467,-0.45522356,1.3373286,-0.2296412,0.83663064
695_rural,-0.30389452,-0.6262647,1.3089141,-0.265395,1.4553117,0.731323,-0.6703285,1.5691803,-0.22615954,0.29141262
695_town,0.39437482,-0.2900077,0.51820594,0.5684059,1.0143646,0.83283997,-1.2545456,0.9861355,1.0977975,1.6158953
696_city,0.23818758,-0.83220345,1.6267643,0.25919163,0.6021075,0.6291639,-0.36592835,0.68908435,0.5514338,1.5572065
696_rural,-0.20517114,-0.26056597,0.57524544,-0.078221194,0.49340475,0.26804844,-0.48358008,0.9536812,-0.7288325,-1.5219367
696_town,-0.33885798,-0.49296,0.119121976,-0.41868266,1.5258186,0.57225853,-1.128348,0.8388009,1.0601889,0.9120984
69_city,0.57613844,1.0348412,6.192863,-1.1388973,1.4689497,-2.317299,-1.486346,1.678353,0.8054051,2.9411128
69_town,-0.031115152,1.0582289,0.80362195,-0.81467545,0.39200658,-2.1147308,-0.18121599,0.56708765,0.68957144,0.5002381
703_city,-0.36748576,-2.253945,1.7881641,-0.2551587,1.3078971,1.1246816,-0.4979423,0.6642537,0.94694126,1.4535067
703_rural,-0.77792376,-0.6900513,-0.67206436,-0.33960536,0.18483463,-0.101319924,-0.10889742,0.16786958,-0.34160295,-2.0038455
703_town,-0.22868936,-0.82450825,-0.09190094,-0.32193306,1.3539642,1.0531199,-1.1877644,0.26358208,1.7548721,0.48707798
706_city,-0.20741107,-2.2719896,2.8785758,-0.38070193,2.6409335,4.564632,-1.9321584,0.7452172,1.5504806,2.6538236
706_rural,-0.26033536,-0.9687282,-0.7002875,-0.2874074,0.6303993,1.3330691,-0.33180416,0.22552054,0.14367203,-1.091046
706_town,-0.43231565,-0.5654729,-0.7650221,-0.16435505,0.09399871,0.61027926,-0.79710734,-0.469567,1.2201128,-0.49850583
707_city,0.993409,-2.4706192,2.9425368,0.21781676,2.988329,7.0536385,-3.4811146,1.6038024,1.7661573,4.7052474
707_rural,-0.58841616,0.0734554,-0.87507164,0.54942685,0.06557212,-1.502665,0.5222486,0.21643224,-0.80736715,-1.6066151
707_town,-0.57406074,0.5039954,0.06135716,0.41941896,-0.5598325,-1.718811,0.46221483,0.605053,-0.8719993,-0.7889758
708_city,0.89562076,-1.1890676,1.2037321,-0.09007644,1.4048795,4.4736714,-2.3694186,0.49550176,0.48300517,3.2124443
708_rural,-0.06704295,-1.5136938,0.15881005,-0.6097108,1.1202981,3.6923132,-1.249488,0.68330336,-0.023853423,0.7727778
708_town,0.3152322,-0.92943376,-0.058194693,-0.2169589,1.1817968,3.2543983,-1.8605131,0.02872395,1.6113838,1.882929
709_city,-0.16020001,-1.9196265,2.021741,-0.20406704,1.4250208,1.2307096,-0.8969983,0.5119709,1.6350065,0.8302859
709_rural,-0.6981672,-1.0519346,0.3626713,-0.40829733,0.7306899,0.73141366,-0.2642105,0.5281495,-0.0084901815,-1.4038332
709_town,0.025469996,-0.30182898,-0.30313912,0.066003,0.64522374,1.3654137,-1.1048028,0.054223493,0.7606633,0.69576645
713_city,0.23867439,-0.9783087,0.5570085,0.24063261,1.3576612,3.9782107,-1.5528808,1.2760981,0.09161064,2.2099864
713_rural,-1.1569482,-0.27930203,-1.0471317,0.15244246,-0.5806084,-1.7326096,0.5738092,-0.021050235,-1.0837458,-2.151811
719_city,-0.24448277,-1.2062486,1.5595601,0.24639484,1.0546848,1.458289,-1.062379,0.40710434,0.56842774,1.3429375
719_rural,-1.3896289,-0.13494518,-1.1272583,-0.019979173,-0.61372954,-2.4311018,0.6815211,-0.09508222,-1.4391481,-2.3971934
719_town,-0.7809711,-0.2932619,-0.7117102,0.5890409,-0.14391358,-0.71565914,-0.5178776,-0.2843005,0.43147522,-0.3754906
723_city,-0.8334341,-1.6087952,0.45394272,0.22137055,0.29819295,0.34633058,0.14401717,0.11735383,-0.5395506,0.66678536
723_rural,-0.8488781,-0.48257983,-0.56953484,0.0023915425,-0.03930142,0.5141677,-0.20380574,0.6656633,-0.744674,-0.43357688
